year,month,day,RMM1,RMM2,phase,amplitude
1975,10,1,1.4677000,0.42400399,5,1.5277200
1975,10,2,1.6512901,0.78831798,5,1.8298100
1975,10,3,1.7013900,0.94640100,5,1.9469000
1975,10,4,1.7214700,0.70578700,5,1.8605300
1975,10,5,1.4404700,0.54813701,5,1.5412400
1975,10,6,1.1152200,0.67537600,5,1.3037900
1975,10,7,0.71338302,0.87465501,6,1.1286900
1975,10,8,0.38961199,0.99389702,6,1.0675300
1975,10,9,0.25393599,0.94376397,6,0.97733003
1975,10,10,0.32247201,0.93072098,6,0.98500299
1975,10,11,0.29211199,0.83057100,6,0.88044202
1975,10,12,0.31811100,0.75813901,6,0.82217401
1975,10,13,0.15405300,0.49332300,6,0.51681697
1975,10,14,-6.39714999E-03,0.36548600,7,0.36554199
1975,10,15,-0.34566000,0.26449901,8,0.43524700
1975,10,16,-0.38196999,0.18599600,8,0.42484701
1975,10,17,-0.15173000,1.92524008E-02,8,0.15294500
1975,10,18,0.17082401,2.24920008E-02,5,0.17229900
1975,10,19,0.43292999,-0.18307000,4,0.47004700
1975,10,20,0.74086797,-0.19001999,4,0.76484799
1975,10,21,0.88085097,-4.23954986E-02,4,0.88187099
1975,10,22,0.86826003,0.10009500,5,0.87401003
1975,10,23,0.85818201,0.33550400,5,0.92143399
1975,10,24,0.10478300,0.23502900,6,0.25732899
1975,10,25,-0.25512001,0.16132499,8,0.30184701
1975,10,26,-0.23096000,0.22938700,8,0.32551900
1975,10,27,-0.41821000,0.15841401,8,0.44720399
1975,10,28,-0.46618000,0.12351100,8,0.48226199
1975,10,29,-9.40605029E-02,0.16297700,7,0.18817300
1975,10,30,-7.91065022E-03,-5.44033013E-02,2,5.49754985E-02
1975,10,31,5.63413016E-02,-0.16472000,3,0.17409401
1975,11,1,-0.11298000,5.09078987E-02,8,0.12392400
1975,11,2,-0.10307000,0.29877299,7,0.31605300
1975,11,3,-0.19359000,0.40055701,7,0.44488499
1975,11,4,-0.26718000,0.42852801,7,0.50499803
1975,11,5,-0.43239999,0.36944199,8,0.56873000
1975,11,6,-0.72126001,0.42377800,8,0.83653998
1975,11,7,-0.95264000,0.49850601,8,1.0751899
1975,11,8,-0.85448998,0.35579699,8,0.92560297
1975,11,9,-0.93198001,0.28999701,8,0.97605300
1975,11,10,-0.73066002,0.19323200,8,0.75577599
1975,11,11,-0.61027002,0.24487901,8,0.65756702
1975,11,12,-0.55163002,0.35426101,8,0.65558499
1975,11,13,-0.67035002,0.60053903,8,0.90000898
1975,11,14,-0.59253001,0.74272299,7,0.95012403
1975,11,15,-0.65083998,0.57580000,8,0.86898500
1975,11,16,-0.70174003,0.39677700,8,0.80614698
1975,11,17,-0.51258999,0.48316199,8,0.70441198
1975,11,18,-0.28238001,0.38717800,7,0.47921100
1975,11,19,-0.19975001,0.28378099,7,0.34703201
1975,11,20,-0.48139000,0.55931300,7,0.73794502
1975,11,21,-0.69725001,0.70542502,7,0.99185598
1975,11,22,-0.86702001,0.76275700,8,1.1547800
1975,11,23,-1.2855999,0.54707903,8,1.3971601
1975,11,24,-1.4854200,0.40547699,8,1.5397700
1975,11,25,-1.5668300,5.49076982E-02,8,1.5677900
1975,11,26,-1.5869900,-0.32653001,1,1.6202400
1975,11,27,-1.2392800,-0.78570998,1,1.4673600
1975,11,28,-0.91689998,-1.1816200,2,1.4956400
1975,11,29,-0.61405998,-1.3201600,2,1.4559900
1975,11,30,-0.31726000,-1.3997200,2,1.4352300
1975,12,1,-0.13337000,-1.3083700,2,1.3151500
1975,12,2,9.45625007E-02,-1.2815900,3,1.2850699
1975,12,3,0.23342000,-1.2462500,3,1.2679200
1975,12,4,0.48724601,-1.2094400,3,1.3039000
1975,12,5,0.57208198,-1.1615400,3,1.2947800
1975,12,6,0.65544498,-1.1363000,3,1.3117900
1975,12,7,0.74142402,-1.0372601,3,1.2750000
1975,12,8,1.1020300,-0.69994998,4,1.3055300
1975,12,9,1.3647799,-0.63686001,4,1.5060700
1975,12,10,1.2512800,-0.30243999,4,1.2873200
1975,12,11,0.96861702,2.45651994E-02,5,0.96892899
1975,12,12,0.55428898,0.20010100,5,0.58930200
1975,12,13,0.45886299,0.46797299,6,0.65540302
1975,12,14,0.38752401,0.72910202,6,0.82568997
1975,12,15,0.32201999,0.99645799,6,1.0472000
1975,12,16,0.25794500,0.97673702,6,1.0102201
1975,12,17,-0.12395000,0.95420003,7,0.96221697
1975,12,18,-0.64384001,0.87936598,7,1.0898700
1975,12,19,-0.81338000,0.77129197,8,1.1209300
1975,12,20,-0.68839997,0.58345097,8,0.90238798
1975,12,21,-0.57712001,0.22537200,8,0.61956799
1975,12,22,-0.38912001,0.13490300,8,0.41183800
1975,12,23,-0.32411999,0.23532701,8,0.40054101
1975,12,24,-0.50397003,7.30352998E-02,8,0.50923598
1975,12,25,-0.96832001,0.11149600,8,0.97471899
1975,12,26,-1.3443201,6.37217015E-02,8,1.3458300
1975,12,27,-1.2419100,7.17678014E-03,8,1.2419300
1975,12,28,-1.0450400,9.95815992E-02,8,1.0497800
1975,12,29,-0.83955997,0.32374501,8,0.89982200
1975,12,30,-1.0130100,0.26165000,8,1.0462500
1975,12,31,-1.3614200,0.55208099,8,1.4691000
1976,1,1,-1.5019701,0.60048997,8,1.6175600
1976,1,2,-1.3101701,0.54512298,8,1.4190500
1976,1,3,-1.1455500,0.26191401,8,1.1751100
1976,1,4,-1.1919700,4.62113991E-02,8,1.1928600
1976,1,5,-1.0026600,1.74413994E-02,8,1.0028100
1976,1,6,-0.56698000,-0.21848001,1,0.60761899
1976,1,7,-0.31262001,-0.32086000,2,0.44797599
1976,1,8,-0.35883999,-0.11146000,1,0.37575299
1976,1,9,0.11966900,0.24328201,6,0.27112100
1976,1,10,0.35953599,0.49429899,6,0.61122602
1976,1,11,0.66219699,0.74582601,6,0.99737698
1976,1,12,0.87269998,0.77630699,5,1.1680200
1976,1,13,0.80948502,0.92122298,6,1.2263401
1976,1,14,0.69166201,1.0437300,6,1.2521000
1976,1,15,0.71303701,1.3724700,6,1.5466400
1976,1,16,0.94624799,1.7102200,6,1.9545400
1976,1,17,0.98160499,2.2028000,6,2.4116099
1976,1,18,0.89775902,2.3924699,6,2.5553601
1976,1,19,0.59745800,2.3719201,6,2.4460101
1976,1,20,0.33946899,2.4503701,6,2.4737799
1976,1,21,0.21533801,2.5455201,6,2.5546100
1976,1,22,4.12933994E-03,2.6631300,6,2.6631300
1976,1,23,-0.20491999,2.5442801,7,2.5525200
1976,1,24,-0.25646999,2.7549801,7,2.7668900
1976,1,25,-0.76940000,2.7886600,7,2.8928499
1976,1,26,-1.5317000,2.4782500,7,2.9133899
1976,1,27,-2.0826800,2.0492001,8,2.9217801
1976,1,28,-2.4315600,1.4730099,8,2.8429201
1976,1,29,-2.6548400,1.0614300,8,2.8591599
1976,1,30,-2.6942101,0.63797700,8,2.7687099
1976,1,31,-2.3269200,0.48311001,8,2.3765500
1976,2,1,-1.8504400,0.56018901,8,1.9333800
1976,2,2,-1.3556800,0.67369598,8,1.5138500
1976,2,3,-0.81154001,0.73489100,8,1.0948300
1976,2,4,-0.45578000,0.97376102,7,1.0751500
1976,2,5,-0.29290000,1.0520500,7,1.0920600
1976,2,6,-0.57525003,1.1840700,7,1.3164099
1976,2,7,-0.91933000,1.0584400,7,1.4019500
1976,2,8,-1.2720701,1.2017400,8,1.7499599
1976,2,9,-1.5759500,1.0204099,8,1.8774600
1976,2,10,-1.4703600,0.90104300,8,1.7244800
1976,2,11,-1.4697500,0.74889803,8,1.6495500
1976,2,12,-1.6740400,0.89337099,8,1.8975000
1976,2,13,-1.4327199,0.94113600,8,1.7141800
1976,2,14,-1.0034400,0.77772599,8,1.2695400
1976,2,15,-0.67277002,0.33959499,8,0.75362402
1976,2,16,-0.32110000,-0.22824000,1,0.39395499
1976,2,17,-7.76482970E-02,-0.22335000,2,0.23646000
1976,2,18,-9.64832008E-02,-0.15312000,2,0.18098500
1976,2,19,-0.25332001,-0.22985999,1,0.34206599
1976,2,20,-0.23300999,-0.17135000,1,0.28923500
1976,2,21,0.17612401,-0.14611000,4,0.22883900
1976,2,22,0.47159201,-7.71093965E-02,4,0.47785500
1976,2,23,0.93326300,8.49493034E-03,5,0.93330097
1976,2,24,1.2104800,0.20041700,5,1.2269599
1976,2,25,1.3371700,0.19775400,5,1.3517100
1976,2,26,1.0236400,0.16413400,5,1.0367100
1976,2,27,0.69426501,0.49173400,5,0.85076803
1976,2,28,0.50726599,0.62638199,6,0.80602300
1976,2,29,0.51737201,0.74259198,6,0.90505099
1976,3,1,0.18864800,0.55593300,6,0.58706802
1976,3,2,-1.47780997E-03,0.23501199,7,0.23501700
1976,3,3,6.87938035E-02,1.17723001E-02,5,6.97937980E-02
1976,3,4,8.43925998E-02,-0.18612000,3,0.20436101
1976,3,5,2.02498995E-02,-0.18452001,3,0.18562600
1976,3,6,0.23040500,-7.79407993E-02,4,0.24323100
1976,3,7,0.66506600,-9.48344022E-02,4,0.67179400
1976,3,8,0.93595999,3.27095017E-02,5,0.93653202
1976,3,9,0.90339398,0.25030899,5,0.93743002
1976,3,10,0.69186503,0.80891597,6,1.0644400
1976,3,11,0.97777599,0.87009102,5,1.3088599
1976,3,12,1.0559601,0.82096100,5,1.3375500
1976,3,13,0.94274598,0.94717801,6,1.3363800
1976,3,14,0.68903601,1.0068800,6,1.2200700
1976,3,15,0.38765100,1.0046099,6,1.0768100
1976,3,16,0.26544300,0.96611297,6,1.0019200
1976,3,17,0.28890699,1.0083300,6,1.0489000
1976,3,18,0.47771499,1.0269700,6,1.1326500
1976,3,19,0.54373699,0.67510903,6,0.86684602
1976,3,20,0.61225700,0.47092801,5,0.77241898
1976,3,21,0.44322801,0.39570999,5,0.59416997
1976,3,22,0.47128201,0.38973299,5,0.61155403
1976,3,23,0.57033902,0.42049500,5,0.70859200
1976,3,24,0.56415802,0.16453999,5,0.58766299
1976,3,25,0.37016699,0.35882199,5,0.51553500
1976,3,26,0.13381000,0.45738000,6,0.47655201
1976,3,27,0.21436501,0.52764899,6,0.56953102
1976,3,28,0.32296801,0.26442000,5,0.41740400
1976,3,29,0.21596600,4.05022986E-02,5,0.21973100
1976,3,30,0.40817499,-0.13815001,4,0.43092000
1976,3,31,0.46272200,-0.34426999,4,0.57674301
1976,4,1,0.52287000,-0.42710999,4,0.67514199
1976,4,2,0.71531397,-0.30407000,4,0.77726102
1976,4,3,0.80318397,-5.73332012E-02,4,0.80522799
1976,4,4,0.56299102,-5.90260997E-02,4,0.56607699
1976,4,5,0.42390800,-5.83688989E-02,4,0.42790800
1976,4,6,0.60025299,6.77777007E-02,5,0.60406798
1976,4,7,0.36912599,0.18354300,5,0.41224000
1976,4,8,0.24184300,0.19705200,5,0.31195799
1976,4,9,5.78653999E-02,0.14895600,6,0.15980101
1976,4,10,0.11002900,0.37291500,6,0.38880900
1976,4,11,0.44590700,0.36577201,5,0.57673401
1976,4,12,0.63459802,0.33033401,5,0.71542698
1976,4,13,0.70703602,0.44925800,5,0.83769399
1976,4,14,0.92106098,0.62336302,5,1.1121800
1976,4,15,0.81247699,0.82354599,6,1.1568700
1976,4,16,0.38866699,0.86351198,6,0.94695097
1976,4,17,7.12466985E-02,0.95020902,6,0.95287597
1976,4,18,-0.11701000,0.70548999,7,0.71512699
1976,4,19,-0.34915999,0.52182198,7,0.62786502
1976,4,20,-0.54376000,0.30501401,8,0.62346202
1976,4,21,-0.59215999,8.89204964E-02,8,0.59879500
1976,4,22,-0.43173000,-0.34586000,1,0.55318499
1976,4,23,-0.20318000,-0.69151002,2,0.72073901
1976,4,24,-0.17760000,-0.89353001,2,0.91100597
1976,4,25,-0.17354000,-0.82014000,2,0.83830202
1976,4,26,-0.19729000,-0.54262000,2,0.57737797
1976,4,27,-8.95643011E-02,-0.51842999,2,0.52610898
1976,4,28,3.29513010E-03,-0.68621999,3,0.68622500
1976,4,29,-0.12166000,-0.80497998,2,0.81412202
1976,4,30,-0.13919000,-1.1973000,2,1.2053699
1976,5,1,-2.09784005E-02,-1.5917100,2,1.5918500
1976,5,2,0.60478997,-1.7254100,3,1.8283401
1976,5,3,1.1548400,-1.7010100,3,2.0559900
1976,5,4,1.5215300,-1.4984601,4,2.1355200
1976,5,5,1.5726800,-1.1795700,4,1.9658800
1976,5,6,1.6846800,-0.45519999,4,1.7450900
1976,5,7,1.6929801,0.42860201,5,1.7463900
1976,5,8,1.4969400,0.89487398,5,1.7440300
1976,5,9,1.2678100,1.2120200,5,1.7539500
1976,5,10,0.99610198,1.5906700,6,1.8768200
1976,5,11,0.54773003,1.8083200,6,1.8894600
1976,5,12,-3.01655997E-02,1.7760600,7,1.7763200
1976,5,13,-0.38152000,1.7747101,7,1.8152500
1976,5,14,-0.74518001,1.7843900,7,1.9337400
1976,5,15,-1.0631800,1.7532400,7,2.0504100
1976,5,16,-1.0787500,1.4229200,7,1.7856100
1976,5,17,-0.79848999,1.0400800,7,1.3112400
1976,5,18,-0.52468997,0.67707503,7,0.85658300
1976,5,19,-0.33076999,0.43675199,7,0.54786903
1976,5,20,3.64339016E-02,0.30289900,6,0.30508301
1976,5,21,0.24203201,0.26196000,6,0.35665500
1976,5,22,0.39274800,0.30319101,5,0.49616101
1976,5,23,0.47362700,0.28285000,5,0.55165797
1976,5,24,0.44722101,0.11995200,5,0.46302900
1976,5,25,0.32965100,-0.22124000,4,0.39700899
1976,5,26,2.03153007E-02,-0.55957001,3,0.55993599
1976,5,27,-0.25760999,-0.89655000,2,0.93282998
1976,5,28,-0.13497999,-1.0123700,2,1.0213300
1976,5,29,-0.28055999,-0.98150003,2,1.0208100
1976,5,30,-0.58231997,-0.61826998,2,0.84933001
1976,5,31,-0.66228998,-0.27739000,1,0.71803302
1976,6,1,-0.54544002,-0.24031000,1,0.59602898
1976,6,2,-0.90088999,-0.33864000,1,0.96243298
1976,6,3,-0.95604998,-0.59860998,1,1.1280000
1976,6,4,-1.2450500,-0.55829000,1,1.3644900
1976,6,5,-1.0820700,-0.61467999,1,1.2444700
1976,6,6,-1.0361700,-0.80925000,1,1.3147300
1976,6,7,-0.90311998,-0.72122002,1,1.1557600
1976,6,8,-0.80824000,-0.73479998,1,1.0923300
1976,6,9,-0.70745999,-0.85118002,2,1.1068000
1976,6,10,-0.64055002,-1.0512900,2,1.2310600
1976,6,11,-0.69081002,-0.94817001,2,1.1731300
1976,6,12,-0.77529001,-0.79615998,2,1.1112800
1976,6,13,-0.63418001,-0.72759002,2,0.96518099
1976,6,14,-0.57367998,-0.74682999,2,0.94173002
1976,6,15,-0.68603998,-0.58386999,1,0.90086001
1976,6,16,-0.62162000,-0.38301000,1,0.73014498
1976,6,17,-0.32962999,-5.82046993E-02,1,0.33472401
1976,6,18,-4.98786010E-03,5.01588993E-02,7,5.04061989E-02
1976,6,19,9.17553976E-02,0.14634100,6,0.17272800
1976,6,20,0.10755300,-0.18232000,3,0.21168400
1976,6,21,-5.55159990E-03,-0.25613001,2,0.25618801
1976,6,22,0.34388199,-0.13601001,4,0.36980101
1976,6,23,0.48755401,2.18550004E-02,5,0.48804301
1976,6,24,0.48080900,-0.20738000,4,0.52362698
1976,6,25,0.20632100,-0.34156001,3,0.39903501
1976,6,26,-0.14024000,-0.65256000,2,0.66745597
1976,6,27,-0.29466999,-0.68049002,2,0.74155003
1976,6,28,-6.58810977E-03,-0.51414001,2,0.51418400
1976,6,29,-7.59577006E-02,-0.26793000,2,0.27848500
1976,6,30,-1.59478001E-02,-0.18567000,2,0.18635000
1976,7,1,0.13539501,-0.46031001,3,0.47980899
1976,7,2,0.27270001,-0.62735999,3,0.68406397
1976,7,3,0.14772999,-1.0242800,3,1.0348800
1976,7,4,5.29660992E-02,-1.0902200,3,1.0915101
1976,7,5,-0.25608999,-0.82484001,2,0.86368400
1976,7,6,-0.28742000,-0.70669001,2,0.76289898
1976,7,7,-0.31698999,-0.54234999,2,0.62819701
1976,7,8,-0.48392999,-0.35277000,1,0.59886497
1976,7,9,-0.59908998,-0.26716000,1,0.65596098
1976,7,10,-0.47301999,-0.22340000,1,0.52311802
1976,7,11,-0.43876001,-0.16830000,1,0.46993101
1976,7,12,-0.25556999,-0.12504999,1,0.28452301
1976,7,13,0.15357199,-0.11629000,4,0.19263500
1976,7,14,0.27712300,-0.20355999,4,0.34385100
1976,7,15,0.37518701,-8.81763026E-02,4,0.38540900
1976,7,16,0.25386599,-1.40131004E-02,4,0.25425300
1976,7,17,0.30067599,-0.12699001,4,0.32639399
1976,7,18,0.52118999,0.15833400,5,0.54470903
1976,7,19,0.44875401,0.11722400,5,0.46381199
1976,7,20,0.42530599,-3.28051997E-03,4,0.42531899
1976,7,21,0.43362501,-0.28501999,4,0.51890999
1976,7,22,0.41813499,-0.23727000,4,0.48076200
1976,7,23,0.61117899,-0.18713000,4,0.63918602
1976,7,24,0.66482902,-0.24472000,4,0.70843899
1976,7,25,0.62670797,-0.26651999,4,0.68102700
1976,7,26,0.33414099,-1.71355996E-02,4,0.33458000
1976,7,27,0.24178600,-2.19655000E-02,4,0.24278200
1976,7,28,-2.52803992E-02,-0.19815999,2,0.19976400
1976,7,29,-7.09199011E-02,-0.44356000,2,0.44919699
1976,7,30,0.20770900,-0.60887003,3,0.64332801
1976,7,31,0.17377900,-0.54935002,3,0.57618201
1976,8,1,0.32429901,-0.10961000,4,0.34232301
1976,8,2,0.46423399,7.51900021E-03,5,0.46429500
1976,8,3,0.57342398,6.02766983E-02,5,0.57658303
1976,8,4,0.85069197,0.42460299,5,0.95077097
1976,8,5,1.0258200,0.82080799,5,1.3137900
1976,8,6,0.94092500,1.2662801,6,1.5776000
1976,8,7,0.66356301,1.3782500,6,1.5296700
1976,8,8,6.93001002E-02,1.2429800,6,1.2449100
1976,8,9,-0.47029001,0.93017298,7,1.0423000
1976,8,10,-0.71249998,0.44791001,8,0.84159398
1976,8,11,-0.83464998,-0.27502999,1,0.87879503
1976,8,12,-0.89098001,-0.62348998,1,1.0874701
1976,8,13,-0.97131997,-0.90030003,1,1.3243901
1976,8,14,-1.0000200,-1.0882300,2,1.4779299
1976,8,15,-0.84635001,-1.0297500,2,1.3329200
1976,8,16,-0.89045000,-1.0339400,2,1.3645300
1976,8,17,-0.67654997,-1.1671600,2,1.3490700
1976,8,18,-0.19944000,-1.1277601,2,1.1452600
1976,8,19,3.69539000E-02,-1.0722800,3,1.0729200
1976,8,20,0.22137301,-1.0295200,3,1.0530500
1976,8,21,0.41140699,-0.94853997,3,1.0339200
1976,8,22,0.25665900,-1.0575500,3,1.0882500
1976,8,23,0.34691501,-1.3395700,3,1.3837600
1976,8,24,0.74398798,-1.6495399,3,1.8095599
1976,8,25,1.0234801,-1.7830300,3,2.0559001
1976,8,26,1.0061899,-1.9094400,3,2.1583300
1976,8,27,1.1408499,-1.5330600,3,1.9109800
1976,8,28,1.3652400,-0.88704002,4,1.6281000
1976,8,29,1.6434200,-0.39532000,4,1.6903000
1976,8,30,1.7619200,0.13801999,5,1.7673100
1976,8,31,1.7586100,0.26409999,5,1.7783300
1976,9,1,1.9608500,0.35143501,5,1.9921000
1976,9,2,1.7213300,0.46811199,5,1.7838399
1976,9,3,1.4265400,0.48151401,5,1.5056200
1976,9,4,1.3366801,0.54773700,5,1.4445500
1976,9,5,1.1650100,0.81647199,5,1.4226300
1976,9,6,0.68776500,1.4278800,6,1.5848900
1976,9,7,0.78000402,1.5354600,6,1.7222199
1976,9,8,0.92388701,1.6591200,6,1.8990099
1976,9,9,0.63361698,1.6050500,6,1.7255900
1976,9,10,0.54137200,1.9971200,6,2.0692000
1976,9,11,0.77870500,2.2614901,6,2.3917999
1976,9,12,0.67730802,2.3213301,6,2.4181199
1976,9,13,0.52843398,2.2482500,6,2.3095200
1976,9,14,0.29480401,1.9788300,6,2.0006700
1976,9,15,5.07004000E-02,1.9422400,6,1.9428999
1976,9,16,-0.37988999,2.1071701,7,2.1411400
1976,9,17,-0.34266001,2.0362401,7,2.0648701
1976,9,18,-0.53694999,1.9335099,7,2.0066900
1976,9,19,-0.86517000,1.6237600,7,1.8398600
1976,9,20,-1.0959899,1.4062400,7,1.7828900
1976,9,21,-1.2022400,1.2154700,7,1.7096000
1976,9,22,-1.2121400,0.89818901,8,1.5086499
1976,9,23,-1.1531399,0.60713798,8,1.3032100
1976,9,24,-1.2531600,0.19871800,8,1.2688200
1976,9,25,-1.3870300,-0.18822999,1,1.3997500
1976,9,26,-1.3329999,-0.54888999,1,1.4415900
1976,9,27,-1.2286000,-0.35842001,1,1.2798200
1976,9,28,-1.1187800,-0.28415999,1,1.1543000
1976,9,29,-1.2810400,-0.29758000,1,1.3151500
1976,9,30,-1.4809400,-0.27699000,1,1.5066200
1976,10,1,-1.5110101,-0.52600998,1,1.5999500
1976,10,2,-1.4964900,-0.80273998,1,1.6982000
1976,10,3,-1.4102700,-0.99359000,1,1.7251300
1976,10,4,-1.4217499,-1.3213400,1,1.9409600
1976,10,5,-1.4371500,-1.4195499,1,2.0200300
1976,10,6,-1.2726099,-1.5661700,2,2.0180299
1976,10,7,-0.86005002,-1.5824300,2,1.8010401
1976,10,8,-0.47308001,-1.5357900,2,1.6070000
1976,10,9,-8.92985985E-02,-1.2911500,2,1.2942400
1976,10,10,0.11266100,-1.0356600,3,1.0417700
1976,10,11,0.30426899,-0.83086002,3,0.88481998
1976,10,12,0.60212398,-0.81770003,3,1.0154700
1976,10,13,0.89506900,-0.76043999,4,1.1744900
1976,10,14,1.2407900,-0.53301001,4,1.3504300
1976,10,15,1.3983500,-0.36305001,4,1.4447100
1976,10,16,1.5154001,-0.38837001,4,1.5643700
1976,10,17,1.7254699,-0.42688999,4,1.7774900
1976,10,18,1.7383400,-0.13905001,4,1.7438999
1976,10,19,1.7486500,0.10788800,5,1.7519701
1976,10,20,1.8952100,0.32195500,5,1.9223599
1976,10,21,1.9045000,0.24696600,5,1.9204500
1976,10,22,1.6867800,0.42853299,5,1.7403600
1976,10,23,1.3501700,0.23801599,5,1.3709900
1976,10,24,0.97799999,0.24007501,5,1.0070400
1976,10,25,0.73413497,0.21833900,5,0.76591498
1976,10,26,0.42193499,0.27592099,5,0.50414401
1976,10,27,4.28400002E-02,0.42318100,6,0.42534399
1976,10,28,-0.15802000,0.45019099,7,0.47711900
1976,10,29,-0.15727000,0.54518503,7,0.56741500
1976,10,30,-0.15694000,0.67841202,7,0.69632697
1976,10,31,-0.24330001,0.48336801,7,0.54114598
1976,11,1,-8.61238986E-02,0.40540299,7,0.41444999
1976,11,2,-3.00200991E-02,0.35673299,7,0.35799301
1976,11,3,0.19166300,0.36680201,6,0.41385800
1976,11,4,0.43712801,0.15736300,5,0.46459001
1976,11,5,0.33125699,0.11040200,5,0.34917000
1976,11,6,0.30478701,0.10185500,5,0.32135600
1976,11,7,2.60968995E-03,-6.75788969E-02,3,6.76292032E-02
1976,11,8,1.53432996E-03,-8.23289007E-02,3,8.23431984E-02
1976,11,9,-9.90822017E-02,-4.74644005E-02,1,0.10986400
1976,11,10,-0.33566001,-0.48859000,2,0.59277499
1976,11,11,-0.64061999,-1.0324399,2,1.2150400
1976,11,12,-0.62414002,-1.1961499,2,1.3492000
1976,11,13,-0.68905997,-1.2911600,2,1.4635201
1976,11,14,-0.46906999,-1.5006200,2,1.5722200
1976,11,15,-0.16292000,-1.9259300,2,1.9328099
1976,11,16,8.19964036E-02,-2.0080700,3,2.0097401
1976,11,17,0.43287700,-1.9539400,3,2.0013101
1976,11,18,0.82081598,-2.0499101,3,2.2081399
1976,11,19,1.2215000,-1.9556700,3,2.3057899
1976,11,20,1.5606600,-1.9699800,3,2.5132599
1976,11,21,1.8591800,-1.5979600,4,2.4515400
1976,11,22,2.0634401,-1.3758900,4,2.4800999
1976,11,23,2.2167699,-0.96271002,4,2.4167900
1976,11,24,2.1325901,-0.40180999,4,2.1701200
1976,11,25,2.0402901,-1.60690993E-02,4,2.0403500
1976,11,26,1.7075800,0.19340900,5,1.7185000
1976,11,27,1.4893100,0.17354800,5,1.4993900
1976,11,28,1.4006701,-1.72032993E-02,4,1.4007699
1976,11,29,1.3610600,8.16342011E-02,5,1.3635000
1976,11,30,1.2812901,0.33211300,5,1.3236300
1976,12,1,1.1702300,0.28259701,5,1.2038701
1976,12,2,1.1892900,0.64660001,5,1.3537000
1976,12,3,1.3265200,1.0207800,5,1.6738100
1976,12,4,1.4634600,1.3792800,5,2.0109999
1976,12,5,1.4139700,1.5865200,6,2.1251700
1976,12,6,1.0807101,1.6955900,6,2.0107100
1976,12,7,0.68645799,1.7192900,6,1.8512599
1976,12,8,0.38603699,1.5857000,6,1.6320200
1976,12,9,0.44636300,1.2761500,6,1.3519700
1976,12,10,0.36584899,1.1236300,6,1.1816900
1976,12,11,8.69486034E-02,1.1425900,6,1.1459000
1976,12,12,-0.28266999,1.3193400,7,1.3492800
1976,12,13,-1.0109900,1.6132700,7,1.9038800
1976,12,14,-1.6453500,1.4561400,8,2.1971600
1976,12,15,-2.1386900,0.97469002,8,2.3503201
1976,12,16,-2.5789101,0.80286801,8,2.7010000
1976,12,17,-2.2629499,0.37996599,8,2.2946200
1976,12,18,-1.5896699,-9.17282999E-02,1,1.5923200
1976,12,19,-1.2564200,-0.41051999,1,1.3217900
1976,12,20,-0.84546000,-0.33952999,1,0.91109002
1976,12,21,-0.68682998,-0.27037001,1,0.73813200
1976,12,22,-0.53161001,-0.22249000,1,0.57629001
1976,12,23,-0.61291999,-0.30711001,1,0.68555301
1976,12,24,-0.59934002,-0.23745000,1,0.64466602
1976,12,25,-0.66815001,-0.45585999,1,0.80884302
1976,12,26,-0.80216998,-0.83741999,2,1.1596400
1976,12,27,-0.64921999,-1.0681700,2,1.2499900
1976,12,28,-0.48111001,-1.3852299,2,1.4664000
1976,12,29,-0.24743000,-1.3256400,2,1.3485301
1976,12,30,-0.23622000,-1.3571900,2,1.3775899
1976,12,31,7.75419027E-02,-1.4748400,3,1.4768800
1977,1,1,0.37853900,-1.2111800,3,1.2689600
1977,1,2,0.67375100,-0.80206001,3,1.0474900
1977,1,3,0.78531599,-0.52828002,4,0.94646603
1977,1,4,0.71974200,-0.26056999,4,0.76545697
1977,1,5,0.46514499,1.97056998E-02,5,0.46556300
1977,1,6,0.14043400,0.36820701,6,0.39407900
1977,1,7,3.19408998E-02,0.56277198,6,0.56367701
1977,1,8,7.81930014E-02,0.77800602,6,0.78192598
1977,1,9,2.20200997E-02,0.88373899,6,0.88401401
1977,1,10,-0.10151000,0.75768000,7,0.76445001
1977,1,11,0.20068200,0.87666899,6,0.89934498
1977,1,12,0.32257700,0.89440799,6,0.95080000
1977,1,13,0.11382300,1.1264600,6,1.1321900
1977,1,14,-8.30437019E-02,1.4487100,7,1.4510900
1977,1,15,-0.21258000,1.4483600,7,1.4638799
1977,1,16,-0.51885998,1.1267500,7,1.2404799
1977,1,17,-0.63299000,0.74818999,7,0.98003602
1977,1,18,-0.93418002,0.49785501,8,1.0585600
1977,1,19,-0.92058998,0.15126599,8,0.93293399
1977,1,20,-0.64234000,-4.50715981E-02,1,0.64391798
